BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	ArrayExpress-SPECIES	Subject_ID	Alias	ENA_CHECKLIST	use_species
PRJEB1254	ERR266465	WGS	200	3984108400	SAMEA1877459	2703716040	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240961	Illumina HiSeq 2000	6526469	PAIRED	RANDOM	GENOMIC	Trematocranus_placodon	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877459	ERP002088	missing	ERS198954	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-08T16:10:47Z	public	ERS198954	Trematocranus placodon	NA	NA	Tremitochranus_placodon-sc-2012-12-14T14:26:30Z-1512695	NA	0
PRJEB1254	ERR266466	WGS	200	5532330800	SAMEA1877464	3871856275	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240962	Illumina HiSeq 2000	6526384	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877464	ERP002088	missing	ERS198939	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198939	Astatotilapia	NA	NA	Massoko_blue_1-sc-2012-12-14T14:26:09Z-1512680	NA	0
PRJEB1254	ERR266467	WGS	200	6063854800	SAMEA1877494	4242372671	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240963	Illumina HiSeq 2000	6526396	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877494	ERP002088	missing	ERS198940	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:34Z	public	ERS198940	Astatotilapia	NA	NA	Massoko_blue_2-sc-2012-12-14T14:26:12Z-1512681	NA	0
PRJEB1254	ERR266468	WGS	200	4383072600	SAMEA1877472	3060451181	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240964	Illumina HiSeq 2000	6526408	PAIRED	RANDOM	GENOMIC	Otopharynx_brooksi	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877472	ERP002088	missing	ERS198941	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198941	Otopharynx brooksi	NA	NA	Otopharynx__brooksi_nkhata_-sc-2012-12-14T14:26:13Z-1512682	NA	0
PRJEB1254	ERR266470	WGS	200	5848255400	SAMEA1877447	4098483610	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240966	Illumina HiSeq 2000	6526432	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877447	ERP002088	missing	ERS198943	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198943	Astatotilapia	NA	NA	Massoko_Yellow_2-sc-2012-12-14T14:26:15Z-1512684	NA	0
PRJEB1254	ERR266471	WGS	200	4401577400	SAMEA1877425	3090755135	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240967	Illumina HiSeq 2000	6526444	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877425	ERP002088	missing	ERS198944	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198944	Astatotilapia	NA	NA	Massoko_blue_3-sc-2012-12-14T14:26:16Z-1512685	NA	0
PRJEB1254	ERR266472	WGS	200	4879521800	SAMEA1877511	3396602051	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240968	Illumina HiSeq 2000	6526456	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877511	ERP002088	missing	ERS198945	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198945	Astatotilapia	NA	NA	Massoko_blue_4-sc-2012-12-14T14:26:17Z-1512686	NA	0
PRJEB1254	ERR266473	WGS	200	5070658200	SAMEA1877436	3543388169	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240969	Illumina HiSeq 2000	6526468	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877436	ERP002088	missing	ERS198946	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198946	Astatotilapia	NA	NA	Massoko_blue_5-sc-2012-12-14T14:26:19Z-1512687	NA	0
PRJEB1254	ERR266474	WGS	200	5550245200	SAMEA1877464	3818084877	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240970	Illumina HiSeq 2000	6526384	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877464	ERP002088	missing	ERS198939	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198939	Astatotilapia	NA	NA	Massoko_blue_1-sc-2012-12-14T14:26:09Z-1512680	NA	0
PRJEB1254	ERR266475	WGS	200	6082277200	SAMEA1877494	4182555330	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240971	Illumina HiSeq 2000	6526396	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877494	ERP002088	missing	ERS198940	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:34Z	public	ERS198940	Astatotilapia	NA	NA	Massoko_blue_2-sc-2012-12-14T14:26:12Z-1512681	NA	0
PRJEB1254	ERR266476	WGS	200	4399130800	SAMEA1877472	3018689660	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240972	Illumina HiSeq 2000	6526408	PAIRED	RANDOM	GENOMIC	Otopharynx_brooksi	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877472	ERP002088	missing	ERS198941	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198941	Otopharynx brooksi	NA	NA	Otopharynx__brooksi_nkhata_-sc-2012-12-14T14:26:13Z-1512682	NA	0
PRJEB1254	ERR266478	WGS	200	5869789800	SAMEA1877447	4043759411	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240974	Illumina HiSeq 2000	6526432	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877447	ERP002088	missing	ERS198943	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198943	Astatotilapia	NA	NA	Massoko_Yellow_2-sc-2012-12-14T14:26:15Z-1512684	NA	0
PRJEB1254	ERR266479	WGS	200	4418611600	SAMEA1877425	3050363564	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240975	Illumina HiSeq 2000	6526444	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877425	ERP002088	missing	ERS198944	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198944	Astatotilapia	NA	NA	Massoko_blue_3-sc-2012-12-14T14:26:16Z-1512685	NA	0
PRJEB1254	ERR266480	WGS	200	4896102200	SAMEA1877511	3348603952	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240976	Illumina HiSeq 2000	6526456	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877511	ERP002088	missing	ERS198945	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198945	Astatotilapia	NA	NA	Massoko_blue_4-sc-2012-12-14T14:26:17Z-1512686	NA	0
PRJEB1254	ERR266481	WGS	200	5088042600	SAMEA1877436	3494787761	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240977	Illumina HiSeq 2000	6526468	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877436	ERP002088	missing	ERS198946	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198946	Astatotilapia	NA	NA	Massoko_blue_5-sc-2012-12-14T14:26:19Z-1512687	NA	0
PRJEB1254	ERR266482	WGS	200	5505039000	SAMEA1877404	3781446264	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240978	Illumina HiSeq 2000	6526385	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877404	ERP002088	missing	ERS198947	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198947	Astatotilapia	NA	NA	Massoko_blue_6-sc-2012-12-14T14:26:21Z-1512688	NA	0
PRJEB1254	ERR266483	WGS	200	4685458200	SAMEA1877442	3219042624	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240979	Illumina HiSeq 2000	6526397	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877442	ERP002088	missing	ERS198948	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198948	Astatotilapia	NA	NA	Massoko_Yellow_3-sc-2012-12-14T14:26:22Z-1512689	NA	0
PRJEB1254	ERR266484	WGS	200	6006707200	SAMEA1877414	4127756311	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240980	Illumina HiSeq 2000	6526409	PAIRED	RANDOM	GENOMIC	Buccochromis	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877414	ERP002088	missing	ERS198949	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198949	Buccochromis	NA	NA	Buccochromis_rhoadesii-sc-2012-12-14T14:26:23Z-1512690	NA	0
PRJEB1254	ERR266485	WGS	200	5329249000	SAMEA1877433	3653983493	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240981	Illumina HiSeq 2000	6526421	PAIRED	RANDOM	GENOMIC	Mylochromis_anaphyrmus	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877433	ERP002088	missing	ERS198950	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198950	Mylochromis anaphyrmus	NA	NA	Mylochromis_anaphyrmus-sc-2012-12-14T14:26:24Z-1512691	NA	0
PRJEB1254	ERR266486	WGS	200	3815601600	SAMEA1877497	2618471811	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240982	Illumina HiSeq 2000	6526433	PAIRED	RANDOM	GENOMIC	Copadichromis_mloto	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877497	ERP002088	missing	ERS198951	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198951	Copadichromis mloto	NA	NA	Copadichromis_mloto-sc-2012-12-14T14:26:25Z-1512692	NA	0
PRJEB1254	ERR266487	WGS	200	5423115200	SAMEA1877469	3719030362	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240983	Illumina HiSeq 2000	6526445	PAIRED	RANDOM	GENOMIC	Placidochromis_vulgaris	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877469	ERP002088	missing	ERS198952	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198952	Placidochromis vulgaris	NA	NA	Placidochromis_vulgaris-sc-2012-12-14T14:26:27Z-1512693	NA	0
PRJEB1254	ERR266488	WGS	200	5617908600	SAMEA1877407	3846538421	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240984	Illumina HiSeq 2000	6526457	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877407	ERP002088	missing	ERS198953	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198953	Astatotilapia	NA	NA	Massoko_Yellow_4-sc-2012-12-14T14:26:28Z-1512694	NA	0
PRJEB1254	ERR266489	WGS	200	4296104200	SAMEA1877459	2946101311	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240985	Illumina HiSeq 2000	6526469	PAIRED	RANDOM	GENOMIC	Trematocranus_placodon	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877459	ERP002088	missing	ERS198954	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-08T16:10:47Z	public	ERS198954	Trematocranus placodon	NA	NA	Tremitochranus_placodon-sc-2012-12-14T14:26:30Z-1512695	NA	0
PRJEB1254	ERR266490	WGS	200	5491139200	SAMEA1877404	3786043289	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240986	Illumina HiSeq 2000	6526385	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877404	ERP002088	missing	ERS198947	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198947	Astatotilapia	NA	NA	Massoko_blue_6-sc-2012-12-14T14:26:21Z-1512688	NA	0
PRJEB1254	ERR266492	WGS	200	5998263600	SAMEA1877414	4136438465	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240988	Illumina HiSeq 2000	6526409	PAIRED	RANDOM	GENOMIC	Buccochromis	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877414	ERP002088	missing	ERS198949	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198949	Buccochromis	NA	NA	Buccochromis_rhoadesii-sc-2012-12-14T14:26:23Z-1512690	NA	0
PRJEB1254	ERR266493	WGS	200	5323354800	SAMEA1877433	3663610279	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240989	Illumina HiSeq 2000	6526421	PAIRED	RANDOM	GENOMIC	Mylochromis_anaphyrmus	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877433	ERP002088	missing	ERS198950	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:52Z	public	ERS198950	Mylochromis anaphyrmus	NA	NA	Mylochromis_anaphyrmus-sc-2012-12-14T14:26:24Z-1512691	NA	0
PRJEB1254	ERR266494	WGS	200	3805895800	SAMEA1877497	2622230821	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240990	Illumina HiSeq 2000	6526433	PAIRED	RANDOM	GENOMIC	Copadichromis_mloto	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877497	ERP002088	missing	ERS198951	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:54Z	public	ERS198951	Copadichromis mloto	NA	NA	Copadichromis_mloto-sc-2012-12-14T14:26:25Z-1512692	NA	0
PRJEB1254	ERR266495	WGS	200	5409299000	SAMEA1877469	3723846269	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240991	Illumina HiSeq 2000	6526445	PAIRED	RANDOM	GENOMIC	Placidochromis_vulgaris	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877469	ERP002088	missing	ERS198952	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198952	Placidochromis vulgaris	NA	NA	Placidochromis_vulgaris-sc-2012-12-14T14:26:27Z-1512693	NA	0
PRJEB1254	ERR266497	WGS	200	4287239000	SAMEA1877459	2951311223	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240993	Illumina HiSeq 2000	6526469	PAIRED	RANDOM	GENOMIC	Trematocranus_placodon	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877459	ERP002088	missing	ERS198954	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-08T16:10:47Z	public	ERS198954	Trematocranus placodon	NA	NA	Tremitochranus_placodon-sc-2012-12-14T14:26:30Z-1512695	NA	0
PRJEB1254	ERR266498	WGS	200	5152679800	SAMEA1877429	3512852050	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240994	Illumina HiSeq 2000	6526386	PAIRED	RANDOM	GENOMIC	Alticorpus	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877429	ERP002088	missing	ERS198955	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198955	Alticorpus	NA	NA	Alticorpus_macrocleithrum-sc-2012-12-14T14:26:31Z-1512696	NA	0
PRJEB1254	ERR266499	WGS	200	6781763600	SAMEA1877480	4646890304	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240995	Illumina HiSeq 2000	6526398	PAIRED	RANDOM	GENOMIC	Placidochromis_milomo	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877480	ERP002088	missing	ERS198956	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:42Z	2018-03-09T09:59:39Z	public	ERS198956	Placidochromis milomo	NA	NA	Placidochromis_milomo-sc-2012-12-14T14:26:32Z-1512697	NA	0
PRJEB1254	ERR266500	WGS	200	4835192200	SAMEA1877409	3308122696	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240996	Illumina HiSeq 2000	6526410	PAIRED	RANDOM	GENOMIC	Placidochromis_electra	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877409	ERP002088	missing	ERS198957	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:55Z	public	ERS198957	Placidochromis electra	NA	NA	Placidochromis_electra-sc-2012-12-14T14:26:33Z-1512698	NA	0
PRJEB1254	ERR266501	WGS	200	4232290800	SAMEA1877421	2885992468	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240997	Illumina HiSeq 2000	6526422	PAIRED	RANDOM	GENOMIC	Nimbochromis_livingstonii	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877421	ERP002088	missing	ERS198958	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198958	Nimbochromis livingstonii	NA	NA	Nimbochromis_livingstoni-sc-2012-12-14T14:26:34Z-1512699	NA	0
PRJEB1254	ERR266502	WGS	200	4853734000	SAMEA1877499	3313128174	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240998	Illumina HiSeq 2000	6526434	PAIRED	RANDOM	GENOMIC	Lethrinops_lethrinus	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877499	ERP002088	missing	ERS198959	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:39Z	public	ERS198959	Lethrinops lethrinus	NA	NA	Lethrinops_lethrinus-sc-2012-12-14T14:26:35Z-1512700	NA	0
PRJEB1254	ERR266503	WGS	200	5003809800	SAMEA1877451	3411071350	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX240999	Illumina HiSeq 2000	6526446	PAIRED	RANDOM	GENOMIC	Placidochromis_johnstoni	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877451	ERP002088	missing	ERS198960	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:55Z	public	ERS198960	Placidochromis johnstoni	NA	NA	Placidochromis_johnstoni-sc-2012-12-14T14:26:36Z-1512701	NA	0
PRJEB1254	ERR266504	WGS	200	5127348600	SAMEA1877411	3485204084	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241000	Illumina HiSeq 2000	6526458	PAIRED	RANDOM	GENOMIC	Nimbochromis_linni	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877411	ERP002088	missing	ERS198961	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-08T16:10:03Z	public	ERS198961	Nimbochromis linni	NA	NA	Nimbochromis_linni-sc-2012-12-14T14:26:37Z-1512702	NA	0
PRJEB1254	ERR266505	WGS	200	4805381600	SAMEA1877476	3280052045	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241001	Illumina HiSeq 2000	6526470	PAIRED	RANDOM	GENOMIC	Nimbochromis_polystigma	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877476	ERP002088	missing	ERS198962	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:39Z	public	ERS198962	Nimbochromis polystigma	NA	NA	Nimbochromis_polystigma-sc-2012-12-14T14:26:38Z-1512703	NA	0
PRJEB1254	ERR266506	WGS	200	7818601000	SAMEA1877489	5346844617	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241002	Illumina HiSeq 2000	6526387	PAIRED	RANDOM	GENOMIC	Aulonocara_stuartgranti	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877489	ERP002088	missing	ERS198963	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-08T16:10:47Z	public	ERS198963	Aulonocara stuartgranti	NA	NA	Aulonocara_stuartgranti__maisoni_-sc-2012-12-14T14:26:39Z-1512704	NA	0
PRJEB1254	ERR266507	WGS	200	5145911200	SAMEA1877440	3594698513	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241003	Illumina HiSeq 2000	6526399	PAIRED	RANDOM	GENOMIC	Aulonocara	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877440	ERP002088	missing	ERS198964	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:48Z	2018-03-09T10:05:36Z	public	ERS198964	Aulonocara	NA	NA	Aulonocara_steveni-sc-2012-12-14T14:26:41Z-1512705	NA	0
PRJEB1254	ERR266508	WGS	200	3892042800	SAMEA1877402	2692820098	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241004	Illumina HiSeq 2000	6526411	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877402	ERP002088	missing	ERS198965	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T09:59:47Z	public	ERS198965	Astatotilapia	NA	NA	Massoko_Yellow_1-sc-2012-12-14T14:26:42Z-1512706	NA	0
PRJEB1254	ERR266509	WGS	200	6061612600	SAMEA1877507	4183659851	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241005	Illumina HiSeq 2000	6526423	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877507	ERP002088	missing	ERS198966	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T10:57:45Z	2018-03-09T10:05:55Z	public	ERS198966	Astatotilapia	NA	NA	Massoko_Yellow_2-sc-2012-12-14T14:26:43Z-1512707	NA	0
PRJEB1254	ERR266511	WGS	200	5206411000	SAMEA1877503	3594774626	SC	public	bam,sra,unknown_contigs	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX241007	Illumina HiSeq 2000	6526447	PAIRED	RANDOM	GENOMIC	Otopharynx	ILLUMINA	2013-05-05T00:00:00Z	SAMEA1877503	ERP002088	missing	ERS198968	2013-04-29	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2013-04-29T17:02:43Z	2018-03-09T09:59:47Z	public	ERS198968	Otopharynx	NA	NA	Otopharynx_tetrastigma-sc-2012-12-14T14:26:44Z-1512709	NA	0
